idx,model,dataset,is_correct,word_count,wait_count,token_diversity,token_diversity_last_2k,has_boxed_answer,gibberish_count,repeated_char_count
193,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,11679,72,0.028170220053086736,0.026,False,1,28
194,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19892,356,0.028956364367584957,0.0335,False,1,13
195,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14968,158,0.06794494922501336,0.0025,False,4,1
196,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1273,7,0.27808326787117044,0.27808326787117044,True,2,0
197,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14244,7740,0.08459702330805953,0.002,False,4,0
198,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3050,85,0.1940983606557377,0.242,True,2,0
199,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17691,638,0.022949522356000226,0.0355,False,5,1
200,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2341,54,0.19137120888509185,0.204,True,1,0
201,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15214,9437,0.03444196135138688,0.0345,False,1989,37
202,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,263,0,0.4828897338403042,0.4828897338403042,True,1,0
203,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,23475,12,0.0062619808306709265,0.028,False,3,9
204,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20481,1811,0.023729310092280652,0.026,False,5,0
205,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16435,151,0.054396105871615454,0.096,False,2,5
206,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,12787,762,0.03589583170407445,0.0375,False,2,0
207,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17343,2244,0.05379692094793288,0.001,False,3002,0
208,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,722,3,0.42382271468144045,0.42382271468144045,True,1,0
209,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19461,1836,0.03961769693232619,0.0035,False,101,8
210,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,18003,171,0.024384824751430317,0.06,False,4,0
211,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,12981,6387,0.023264771589245822,0.006,False,2,0
212,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,20944,505,0.02750190985485103,0.028,False,2,5
213,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,906,6,0.32671081677704195,0.32671081677704195,True,2,0
214,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15531,6326,0.04262442856223038,0.002,False,373,0
215,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16637,1090,0.016469315381378854,0.003,False,1,0
216,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,21314,625,0.029417284414000187,0.0215,False,3,2
217,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,11515,165,0.04455058619192358,0.004,True,1,2
218,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1741,12,0.1958644457208501,0.1958644457208501,True,1,0
219,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1546,18,0.23868046571798188,0.23868046571798188,True,2,0
220,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,14489,1241,0.018910897922561943,0.0055,False,2,0
221,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,703,4,0.3655761024182077,0.3655761024182077,True,1,0
222,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1179,5,0.23155216284987276,0.23155216284987276,True,0,0
223,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,1011,25,0.32443125618199803,0.32443125618199803,False,4,1
224,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16278,220,0.05356923454969898,0.0005,False,2,0
225,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,6926,119,0.09197227837135431,0.0035,False,8,13
226,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17673,266,0.0364963503649635,0.006,True,30,0
227,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,4251,89,0.10962126558456833,0.1405,True,1,0
228,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1612,21,0.2679900744416873,0.2679900744416873,True,1,0
229,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15248,1336,0.04046432318992655,0.014,False,2,6
230,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17664,617,0.046365489130434784,0.015,True,2,9
231,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22838,951,0.01957264208774849,0.01,False,1,0
232,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19247,484,0.02623785525016886,0.031,False,1,9
233,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1949,45,0.24884556182657774,0.24884556182657774,True,3,0
234,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,10277,387,0.04115987155784762,0.0015,False,0,0
235,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,7420,386,0.09986522911051213,0.146,True,3,0
236,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1808,41,0.14988938053097345,0.14988938053097345,True,2,0
237,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17190,3590,0.026934264107038978,0.004,False,5,0
238,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,25291,1107,0.0156182041042268,0.0055,False,12,0
239,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15173,608,0.04079615105780004,0.015,False,1,0
240,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3952,135,0.1533400809716599,0.208,True,1,0
241,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2698,20,0.15344699777613047,0.161,True,1,0
242,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22840,1489,0.033975481611208405,0.0725,False,1,0
243,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19880,1064,0.0272635814889336,0.0085,False,1,0
244,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1888,20,0.20391949152542374,0.20391949152542374,True,0,0
245,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,13372,5423,0.023033203709243194,0.007,False,950,3
246,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2244,10,0.25044563279857396,0.2665,True,1,0
247,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,10080,359,0.04186507936507936,0.0425,False,1,11
248,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18184,1091,0.0442696876374835,0.0375,True,11,1
249,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2880,120,0.16180555555555556,0.1535,True,4,0
250,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,945,9,0.2867724867724868,0.2867724867724868,True,3,0
251,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,13713,936,0.0870706628746445,0.0595,False,9,3
252,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18004,200,0.04860031104199067,0.0045,False,6,0
253,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16370,0,0.006658521686010996,0.003,False,0,0
254,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17680,214,0.02341628959276018,0.0015,False,4,0
255,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,2954,110,0.23493568043331076,0.264,False,8,0
256,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18199,4161,0.023407879553821637,0.0075,False,230,0
257,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,757,1,0.3394980184940555,0.3394980184940555,True,2,0
258,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1249,5,0.3034427542033627,0.3034427542033627,True,1,0
259,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,5703,2,0.2144485358583202,0.0285,False,2,0
260,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,24250,1125,0.02358762886597938,0.0085,False,1,0
261,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18255,1845,0.024760339632977267,0.03,False,2,3
262,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15595,3363,0.030650849631292082,0.003,False,9,2
263,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15521,5951,0.021841376199987113,0.002,False,620,2
264,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18175,2634,0.019587345254470426,0.0015,False,721,0
265,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19698,402,0.02959691339222256,0.0165,False,6,0
266,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,3484,255,0.11337543053960965,0.1225,True,2,0
267,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17604,4036,0.03016359918200409,0.001,False,21,0
268,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18391,162,0.02484911097819586,0.016,False,3,0
269,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16492,4242,0.021222410865874362,0.0095,False,1,0
270,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16802,51,0.02898464468515653,0.0155,False,5,1
271,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,11764,1454,0.027796667800068005,0.0025,False,2767,33
272,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,6176,583,0.04582253886010363,0.003,False,4,3
273,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1471,10,0.27056424201223656,0.27056424201223656,True,3,0
274,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,5854,166,0.13187564058763238,0.1895,True,1,0
275,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1148,2,0.22822299651567945,0.22822299651567945,True,1,0
276,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17861,5381,0.04294272437153575,0.0025,False,10,4
277,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15245,1213,0.0441456215152509,0.013,False,17,13
278,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,673,2,0.3610698365527489,0.3610698365527489,True,1,0
279,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2299,17,0.19399739016963896,0.2025,True,2,0
280,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1284,7,0.24922118380062305,0.24922118380062305,True,1,0
281,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1140,4,0.28157894736842104,0.28157894736842104,True,1,0
282,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16591,4956,0.024893014284853233,0.002,False,2,0
283,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21229,1031,0.03443402892270008,0.067,False,5,0
284,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1514,8,0.18295904887714662,0.18295904887714662,True,1,0
285,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17802,581,0.029378721491967196,0.0045,False,4,0
286,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,23452,536,0.02144806413099096,0.0525,False,3,0
287,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17204,1106,0.03964194373401535,0.061,True,3,0
288,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15422,84,0.020036311762417325,0.0065,False,0,0
289,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,813,3,0.27060270602706027,0.27060270602706027,True,2,0
290,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,447,1,0.42953020134228187,0.42953020134228187,True,1,0
291,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17140,562,0.03413068844807468,0.029,False,4,2
292,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,11046,184,0.061922868006518195,0.0035,False,3,2
293,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,14991,42,0.02774998332332733,0.0525,False,1,11
294,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2112,28,0.25047348484848486,0.2485,True,4,0
295,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17290,130,0.035222672064777326,0.001,False,17,12
296,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,16503,1408,0.026601224019875174,0.014,False,2,0
297,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2457,85,0.1684981684981685,0.1635,True,2,0
298,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17188,3921,0.047765883174307654,0.008,False,1869,0
299,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2261,33,0.14374170720919946,0.1435,True,1,0
300,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,23468,74,0.018748934719618204,0.003,False,3,2
301,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1535,8,0.2006514657980456,0.2006514657980456,True,2,0
302,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17439,3220,0.026492344744538106,0.0005,False,12,4
303,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1411,11,0.29978738483345146,0.29978738483345146,True,4,0
304,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20446,2599,0.02186246698620757,0.0045,False,2,1
305,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2469,23,0.17132442284325639,0.1905,True,1,0
306,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2440,41,0.14057377049180328,0.152,True,1,0
307,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16444,2981,0.044514716613962536,0.001,True,3281,2
308,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16535,1283,0.02636830964620502,0.004,False,1,0
309,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15799,2959,0.03006519399962023,0.047,False,6,3
310,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,18397,701,0.028156764689895093,0.0275,False,1,3
311,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21212,1784,0.02159155195172544,0.008,False,1,0
312,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,30021,531,0.009226874521168516,0.0025,False,2,0
313,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1212,15,0.3556105610561056,0.3556105610561056,True,4,0
314,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17003,650,0.06340057636887608,0.1025,False,6,0
315,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,202,0,0.4900990099009901,0.4900990099009901,True,0,0
316,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,562,1,0.36476868327402134,0.36476868327402134,True,2,0
317,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,24655,772,0.023281281687284525,0.0395,False,5,3
318,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,167,0,0.46706586826347307,0.46706586826347307,True,0,0
319,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1148,4,0.2952961672473868,0.2952961672473868,True,1,0
320,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,20097,8067,0.01681843061153406,0.0015,False,950,0
321,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2345,64,0.19360341151385926,0.195,True,4,0
322,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,160,0,0.60625,0.60625,True,0,0
323,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17266,682,0.027279045522993164,0.011,False,5,1
324,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15004,3204,0.050453212476672886,0.019,False,3,3
325,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16374,148,0.03420056186637352,0.043,False,1,6
326,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,21711,1679,0.03320897241029893,0.005,False,4,0
327,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18006,118,0.02588026213484394,0.0145,False,3,4
328,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1867,19,0.2378146759507231,0.2378146759507231,True,5,0
329,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2928,33,0.1680327868852459,0.1845,True,2,0
330,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,11973,504,0.04560260586319218,0.0805,False,14,0
331,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17963,212,0.039303011746367536,0.011,False,2,0
332,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2642,88,0.244890234670704,0.2535,True,7,0
333,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,12866,4930,0.024405409606715375,0.0025,False,9,0
334,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,23286,1886,0.011337284205101777,0.028,False,1,0
335,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1008,12,0.3462301587301587,0.3462301587301587,True,2,0
336,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,21167,2256,0.015259602210988803,0.003,False,1,4
337,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,957,12,0.2779519331243469,0.2779519331243469,True,1,0
338,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22785,339,0.03396971691902567,0.0075,False,14,20
339,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1358,11,0.2503681885125184,0.2503681885125184,True,1,0
340,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,783,6,0.2988505747126437,0.2988505747126437,True,2,0
341,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,15548,1521,0.05364033959351685,0.009,False,3,0
342,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,26862,1030,0.023118159481795846,0.057,False,1,0
343,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1866,31,0.2534833869239014,0.2534833869239014,True,3,0
344,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17987,3039,0.023961750152888196,0.0005,False,2,0
345,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,24578,1075,0.01761738139799821,0.0125,False,7,0
346,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17833,521,0.032636124039701675,0.016,True,6,3
347,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16238,7646,0.050806749599704396,0.001,False,25,0
348,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,828,6,0.33816425120772947,0.33816425120772947,True,2,0
349,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,5852,200,0.09159261790840738,0.1335,True,0,0
350,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15145,232,0.04357873885770881,0.0585,False,7,9
351,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,13589,7227,0.03745676650231805,0.0005,False,11,0
352,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1334,31,0.2811094452773613,0.2811094452773613,True,2,0
353,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1137,11,0.28144239226033424,0.28144239226033424,True,1,0
354,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,4632,328,0.125,0.14,True,2,0
355,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1665,35,0.22642642642642644,0.22642642642642644,True,5,0
356,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22719,557,0.03622518596769224,0.0885,False,9,11
357,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,22131,955,0.036464687542361394,0.0275,False,20,1
358,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,10226,493,0.05603363974183454,0.0465,False,2,2
359,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,3131,87,0.14691791759821143,0.185,True,1,0
360,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1833,41,0.2564102564102564,0.2564102564102564,True,3,0
361,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,377,1,0.35809018567639256,0.35809018567639256,True,1,0
362,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,17090,1034,0.03294324166179052,0.006,True,2171,0
363,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14528,1862,0.05967786343612335,0.0005,False,9,0
364,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,22071,238,0.020479362058810204,0.004,False,1,0
365,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,24831,1965,0.016833796464097297,0.0135,False,1,0
366,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,630,4,0.4142857142857143,0.4142857142857143,True,3,0
367,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14834,1106,0.04226776324659566,0.024,False,6,15
368,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,13805,1458,0.012604128938790293,0.001,False,1,1
369,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,19076,756,0.03365485426714196,0.029,False,1,6
370,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2307,30,0.15734720416124837,0.163,True,6,0
371,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,16170,1527,0.026468769325912182,0.009,False,2,0
372,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,20783,167,0.024202473175191263,0.008,False,0,0
373,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17048,1139,0.03390427029563585,0.0225,False,1,0
374,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,18833,2348,0.024478309350607977,0.0505,False,0,0
375,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,2204,29,0.26270417422867515,0.2755,True,6,0
376,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,15181,7388,0.07463276464001053,0.023,False,555,0
377,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,13111,471,0.041796964381054076,0.0025,False,4,2
378,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1465,19,0.23959044368600682,0.23959044368600682,True,3,0
379,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17262,273,0.040551500405515,0.077,False,33,0
380,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,711,3,0.4430379746835443,0.4430379746835443,True,1,0
381,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,9492,202,0.0617361989043405,0.04,False,0,6
382,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,26978,860,0.013381273630365483,0.0065,False,1,0
383,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,14352,3415,0.030100334448160536,0.001,False,3399,5
384,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,17843,346,0.02807823796446786,0.012,True,7,2
385,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,True,1040,6,0.33076923076923076,0.33076923076923076,True,3,0
386,DeepSeek-R1-Distill-Qwen-1.5B-awq-w3g128-tp1,MATH-500,False,16289,2969,0.030511388053287496,0.0265,False,1,0
